anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,151,Rock'n'Roll-Beginners,Final,5,57,FW,10.35,14.4,0.71875,"[-35.0, -15.0, -25.0, -25.0, -25.0, -35.0, -50.0]"
,151,Rock'n'Roll-Beginners,Final,5,57,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Final,5,57,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Final,6,193,DF,2.0,2.3,0.8695652173913044,"[12.5, 13.75, 11.25, 16.25, 16.25, 15.0, 11.25]"
,151,Rock'n'Roll-Beginners,Final,6,193,CO,1.73,2.0,0.865,"[10.0, 10.0, 9.0, 14.0, 12.0, 12.0, 9.0]"
,151,Rock'n'Roll-Beginners,Final,6,193,FM,0.83,2.0,0.415,"[6.5, 7.5, 8.5, 8.5, 7.5, 6.5, 6.5]"
,151,Rock'n'Roll-Beginners,Final,6,193,FW,7.89,14.4,0.5479166666666666,"[-25.0, -15.0, -15.0, -10.0, -15.0, -15.0, -35.0]"
,151,Rock'n'Roll-Beginners,Final,6,193,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Final,6,193,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,1,7,DF,1.1,2.3,0.47826086956521746,"[13.75, 11.25, 11.25, 12.5, 13.75, 11.25, 11.25]"
,151,Rock'n'Roll-Juveniles,First round,1,7,CO,0.49,2.0,0.245,"[9.0, 9.0, 9.0, 8.0, 8.0, 9.0, 8.0]"
,151,Rock'n'Roll-Juveniles,First round,1,7,FM,0.78,2.0,0.39,"[6.5, 6.5, 7.5, 6.5, 5.0, 7.5, 6.5]"
,151,Rock'n'Roll-Juveniles,First round,1,7,FW,4.95,14.4,0.34375,"[-25.0, -25.0, -25.0, -35.0, -35.0, -25.0, -35.0]"
,151,Rock'n'Roll-Juveniles,First round,1,7,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,1,7,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,1,155,DF,0.8,2.3,0.3478260869565218,"[10.0, 10.0, 8.75, 10.0, 11.25, 10.0, 8.75]"
,151,Rock'n'Roll-Juveniles,First round,1,155,CO,1.16,2.0,0.58,"[7.0, 7.0, 8.0, 10.0, 8.0, 8.0, 6.0]"
,151,Rock'n'Roll-Juveniles,First round,1,155,FM,0.93,2.0,0.465,"[6.5, 6.5, 6.5, 7.5, 5.0, 5.0, 5.0]"
,151,Rock'n'Roll-Juveniles,First round,1,155,FW,4.95,14.4,0.34375,"[-35.0, -25.0, -25.0, -25.0, -35.0, -35.0, -35.0]"
,151,Rock'n'Roll-Juveniles,First round,1,155,sm,0.9,2.3,0.391304347826087,"[0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,1,155,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,2,78,DF,1.75,2.3,0.7608695652173914,"[15.0, 18.75, 15.0, 15.0, 18.75, 18.75, 17.5]"
,151,Rock'n'Roll-Juveniles,First round,2,78,CO,1.81,2.0,0.905,"[10.0, 14.0, 9.0, 9.0, 12.0, 13.0, 11.0]"
,151,Rock'n'Roll-Juveniles,First round,2,78,FM,0.23,2.0,0.115,"[9.0, 9.0, 9.0, 9.0, 8.5, 8.5, 9.0]"
,151,Rock'n'Roll-Juveniles,First round,2,78,FW,2.26,14.4,0.15694444444444441,"[-10.0, -10.0, -10.0, -10.0, -15.0, -15.0, -10.0]"
,151,Rock'n'Roll-Juveniles,First round,2,78,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,2,78,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Juveniles,First round,2,182,DF,1.04,2.3,0.4521739130434783,"[11.25, 13.75, 11.25, 12.5, 12.5, 13.75, 11.25]"
,151,Rock'n'Roll-Juveniles,First round,2,182,CO,1.16,2.0,0.58,"[9.0, 10.0, 7.0, 9.0, 9.0, 11.0, 10.0]"
,151,Rock'n'Roll-Juveniles,First round,2,182,FM,0.73,2.0,0.365,"[6.5, 8.5, 7.5, 7.5, 6.5, 6.5, 6.5]"
